document_post_id	document_type	primary_process	document_title	content_chars	paragraphs	lines	recommended_unit	confidence	question_answer_markers	speaker_turn_markers	date_headers	numbered_points	signature_markers	attachment_markers	salutation_markers	list_density
4828	list	КРЕМЛЕВСКОЕ ДЕЛО	Список лиц, получавших пособия из особого фонда в 1932-1935 г.г.	2415	1	1	question_answer_blocks	high	2	0	0	0	0	1	0	1
8522	letter	ПРОЦЕСС 2-12 МАРТА 1938 г.	Письмо Н.И. Бухарина И.В. Сталину	2410	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	1	1
3237	statement	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Заявление Л.И. Сосицкого в ЦК ВКП(б)	2409	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	0	1
3226	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Л.В. Николаева	2404	1	1	question_answer_blocks	high	5	0	2	0	0	0	0	1
3292	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Н.А. Царькова	2392	1	1	question_answer_blocks	high	4	0	1	0	0	0	0	1
4791	summary	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Сведения о ходе выселения из Ленинграда членов семей лиц, осужденных по делам “14”, “19” и “78” с приложением статистической сводки	2390	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	1	0	1
3117	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Н.П. Мясникова	2386	1	1	question_answer_blocks	high	2	0	1	0	0	0	0	1
8588	statement	ПРОЦЕСС 2-12 МАРТА 1938 г.	Заявление Н.А. Угланова в ЦК ВКП(б)	2386	1	1	whole_or_light_paragraph_chunks	low	0	0	2	0	0	1	0	1
9822	letter	КРЕМЛЕВСКОЕ ДЕЛО	Письмо Т.И. Глебовой И.В. Сталину.	2385	1	1	whole_or_light_paragraph_chunks	low	1	0	3	0	0	0	0	1
5081	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса В.Г. Белова	2378	1	1	question_answer_blocks	high	14	0	1	0	0	0	0	1
3271	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса А.М. Гертика	2375	1	1	question_answer_blocks	high	6	0	0	0	0	0	0	1
8545	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Я.С. Агранова И.В. Сталину с приложением заявлений Е.В. Цетлина	2361	1	1	whole_or_light_paragraph_chunks	low	0	0	2	0	0	1	1	1
6204	interrogation_protocol	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Протокол допроса Я.Д. Лейбмана	2359	1	1	question_answer_blocks	high	10	0	2	0	0	0	0	1
5828	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Г.Г. Ягоды Н.И. Ежову об аресте Ю.Л. Пятакова и Н.И. Москалева и о первом допросе Ю.Л. Пятакова	2357	1	1	whole_or_light_paragraph_chunks	low	0	0	4	0	0	0	0	1
3419	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса М.М. Харитонова	2346	1	1	question_answer_blocks	high	2	0	1	0	0	0	0	1
1666	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Л.В. Николаева	2341	1	1	question_answer_blocks	high	4	0	0	0	0	0	0	1
3928	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.Ф. Федорова	2333	1	1	question_answer_blocks	high	2	0	1	0	0	0	0	1
1352	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса П.А. Николаева	2328	1	1	question_answer_blocks	high	2	0	1	0	0	0	0	1
4858	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса А.Е. Авдеевой	2324	1	1	question_answer_blocks	high	10	0	0	0	0	0	0	1
4063	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Д.П. Албанского	2323	1	1	question_answer_blocks	high	3	0	2	0	0	0	0	1
3172	letter	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Письмо В.В. Румянцева секретарю ЦК ВКП(б) И.В. Сталину	2309	1	1	whole_or_light_paragraph_chunks	low	1	0	0	0	0	0	0	1
7828	confrontation_protocol	ПРОЦЕСС 2-12 МАРТА 1938 г.	Протокол очной ставки между С.Х. Варданианом и Г.А. Татуловым	2308	1	1	question_answer_blocks	high	7	0	2	0	0	0	0	1
3176	confrontation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол очной ставки между И.Г. Юскиным и Л.В. Николаевым	2304	1	1	question_answer_blocks	high	16	0	1	0	0	0	0	1
8513	confrontation_protocol	ПРОЦЕСС 2-12 МАРТА 1938 г.	Протокол очной ставки между А.Ю. Айхенвальдом и В.Н. Астровым	2302	1	1	question_answer_blocks	high	6	0	2	0	0	0	0	1
4353	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса С.Г. Семенова	2296	1	1	question_answer_blocks	high	10	0	0	0	0	0	0	1
6823	special_report	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Спецсообщение Г.Г. Ягоды И.В. Сталину об аресте и обыске у С.С. Зорина, А.Г. Шляпникова, Н.А. Емельянова и И.Т. Смилги	2293	1	1	whole_or_light_paragraph_chunks	low	1	0	1	0	0	0	0	1
10488	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Л.Л. Седов – В.П. Ольбергу	2288	1	1	question_answer_blocks	high	4	0	2	0	0	0	2	0
4967	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса К.К. Муханова	2288	1	1	question_answer_blocks	high	10	0	1	0	0	0	0	1
5303	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса Д.Л. Игнатюка	2277	1	1	question_answer_blocks	high	6	0	1	0	0	0	0	1
3138	confrontation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол очной ставки между Н.С. Антоновым и В.И. Звездовым	2259	1	1	question_answer_blocks	high	13	0	1	0	0	0	0	1
5273	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса А.А. Лаврентьева	2257	1	1	question_answer_blocks	high	11	0	2	0	0	0	0	1
3994	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.М. Дрязгова	2236	1	1	question_answer_blocks	high	10	0	0	0	0	0	0	1
6719	letter	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Письмо Г.Я. Сокольникова в Политбюро ЦК ВКП(б) И.В. Сталину о показаниях Г.Е. Зиновьева	2236	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	0	1
3332	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса М.В. Муравьева	2235	1	1	question_answer_blocks	high	2	0	1	0	0	0	0	1
2696	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса В.В. Румянцева	2226	1	1	question_answer_blocks	high	11	0	1	0	0	0	0	1
5177	confrontation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол очной ставки между З.И. Давыдовой и Е.К. Мухановой	2219	1	1	question_answer_blocks	high	8	0	0	0	0	0	0	1
7586	letter	ПРОЦЕСС 2-12 МАРТА 1938 г.	Письмо А.М. Непомнящего Г.К. Орджоникидзе	2219	1	1	question_answer_blocks	high	3	0	1	0	0	0	0	1
10991	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	В.П. Ольберг – Л.Д. Троцкому	2212	1	1	question_answer_blocks	high	2	0	1	0	0	0	2	0
9445	search_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Проткол обыска у Г.Б. Синани-Скалова с приложением описи изъятых при обыске документов	2204	1	1	header_body_attachments	medium	0	0	0	0	3	2	0	1
6856	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Письмо Л.Ю. Брик Н.И. Ежову о судьбе В.М. Примакова	2199	1	1	whole_or_light_paragraph_chunks	low	1	0	1	0	0	0	2	1
3113	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса В.С. Левина	2188	1	1	question_answer_blocks	high	10	0	0	0	0	0	0	1
5322	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса Н.И. Мухина	2185	1	1	question_answer_blocks	high	5	0	2	0	0	0	0	1
10622	administrative_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Сообщение ОО ГУГБ НКВД о реакции сотрудников германского посольства в Москве на судебный процесс августа 1936 г.	2181	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	0	1
8663	letter	ПРОЦЕСС 2-12 МАРТА 1938 г.	Письмо Н.И. Бухарина И.В. Сталину	2179	1	1	whole_or_light_paragraph_chunks	low	0	0	2	0	0	0	2	1
4486	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.И. Сафарова	2171	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	0	1
9213	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Письмо П.П. Ольберга В.П. Ольбергу	2169	1	1	question_answer_blocks	high	3	0	1	0	0	0	1	1
8630	letter	ПРОЦЕСС 2-12 МАРТА 1938 г.	Письмо Н.И. Бухарина И.В. Сталину и членам Политбюро ЦК ВКП(б)	2162	1	1	whole_or_light_paragraph_chunks	low	1	0	1	0	0	0	0	1
3236	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса И.И. Котолынова	2156	1	1	question_answer_blocks	high	2	0	1	0	0	0	0	1
8557	statement	ПРОЦЕСС 2-12 МАРТА 1938 г.	Заявление Е.В. Цетлина Я.С. Агранову	2147	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	0	1
4842	explanation	КРЕМЛЕВСКОЕ ДЕЛО	Объяснения Р.А. Петерсона Н.И. Ежову по вопросам охраны Кремля	2141	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	0	1
4839	explanation	КРЕМЛЕВСКОЕ ДЕЛО	Объяснения Е.Н. Васильева в КПК при ЦК ВКП(б) Н.И. Ежову о реагировании на сигналы о неблагополучном положении в правительственной библиотеке во время чистки 1933 г.	2132	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	2	1
3454	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса М.М. Харитонова	2128	1	1	question_answer_blocks	high	3	0	0	0	0	0	0	1
10940	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Письмо А.И. Рамм-Пфемферт Л.Д. Троцкому	2127	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	2	1
11003	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	В.П. Ольберг – Л.Д. Троцкому	2121	1	1	question_answer_blocks	high	2	0	3	0	0	0	1	0
5905	statement	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Заявление И.А. Князева следователю УНКВД СССР по Свердловской области П.В. Чистову	2120	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	1	0	0	1
5866	letter	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Письмо Р.М. Радек И.В. Сталину	2116	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	4	1
10984	letter	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	В.П. Ольберг – Л.Д. Троцкому	2115	1	1	whole_or_light_paragraph_chunks	low	1	0	2	0	0	0	1	0
4049	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.И. Миронова	2109	1	1	question_answer_blocks	high	8	0	1	0	0	0	0	1
4789	summary	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Сводка № 5 о ходе выселения из Ленинграда членов семей лиц, осужденных по делам “14”, “19” и “78”	2107	1	1	whole_or_light_paragraph_chunks	low	0	0	0	0	0	0	0	1
3365	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.И. Сафарова	2102	1	1	question_answer_blocks	high	3	0	1	0	0	0	0	1
1528	statement	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Заявление Г.Е. Зиновьева в Секретариат ЦК ВКП(б) и И.В. Сталину с просьбой о восстановлении в партии	2101	1	1	whole_or_light_paragraph_chunks	low	1	0	1	0	0	0	0	1
4531	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса П.А. Залуцкого	2101	1	1	question_answer_blocks	high	2	0	0	0	0	0	0	1
3990	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса М.С. Рэма	2093	1	1	question_answer_blocks	high	8	0	0	0	0	0	0	1
5188	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса П.Ф. Полякова	2089	1	1	question_answer_blocks	high	8	0	1	0	0	0	0	1
8222	interrogation_protocol	ПРОЦЕСС 2-12 МАРТА 1938 г.	Протокол допроса И.Т. Жирова	2089	1	1	whole_or_light_paragraph_chunks	low	0	0	2	0	0	0	0	1
3920	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.Е. Евдокимова	2082	1	1	question_answer_blocks	high	2	0	1	0	0	0	0	1
9718	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса С.О. Мандельштама	2082	1	1	question_answer_blocks	high	6	0	1	0	0	0	0	1
3027	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса В.И. Звездова	2078	1	1	question_answer_blocks	high	6	0	0	0	0	0	0	1
4442	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса В.Д. Миронова	2072	1	1	question_answer_blocks	high	3	0	1	0	0	0	0	1
4027	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса И.И. Тарасова	2066	1	1	question_answer_blocks	high	4	0	1	0	0	0	0	1
3945	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса В.Н. Цатуровой-Большаковой	2065	1	1	question_answer_blocks	high	24	0	1	0	0	0	0	1
3988	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Г.Ф. Федорова	2064	1	1	question_answer_blocks	high	4	0	0	0	0	0	0	1
4360	testimony	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Показания Г.Е. Евдокимова	2056	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	0	1
5189	confrontation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол очной ставки между Н.Н. Мищенко и П.Ф. Поляковым	2053	1	1	question_answer_blocks	high	8	0	0	0	0	0	0	1
3213	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Л.В. Николаева	2044	1	1	question_answer_blocks	high	6	0	1	0	0	0	0	1
3116	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса Г.В. Соколова	2040	1	1	question_answer_blocks	high	18	0	1	0	0	0	0	1
5106	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса В.В. Осинского	2039	1	1	question_answer_blocks	high	9	0	1	0	0	0	0	1
8670	letter	ПРОЦЕСС 2-12 МАРТА 1938 г.	Письмо Н.И. Бухарина И.В. Сталину	2039	1	1	whole_or_light_paragraph_chunks	low	0	0	2	0	0	0	1	1
8790	letter	ПРОЦЕСС 2-12 МАРТА 1938 г.	Письмо А.М. Лариной И.В. Сталину	2035	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	2	1
