document_post_id	document_title	primary_process	content_chars	package_likelihood	detected_attachment_count	detected_attachment_types	detected_markers	first_marker_position	cover_note_likely	embedded_interrogation_protocol	embedded_list	embedded_memo	embedded_diary	embedded_theses	embedded_reference_note	embedded_draft_project	recommended_package_strategy	notes
8148	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса Н.М. Букалова	ПРОЦЕСС 2-12 МАРТА 1938 г.	20021	strong	2	generic_attachment|interrogation_protocol	направляю|приложение|протокол допроса|с приложением	38	yes	yes	no	no	no	no	no	no	package_split_before_chunking	explicit с приложением marker; align with blueprint header_body_attachment_block
8151	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса А.И. Рыкова	ПРОЦЕСС 2-12 МАРТА 1938 г.	14418	strong	2	generic_attachment|interrogation_protocol	направляю|приложение|протокол допроса|с приложением	38	yes	yes	no	no	no	no	no	no	package_split_before_chunking	explicit с приложением marker; align with blueprint header_body_attachment_block
8153	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса А.Ф. Ульянова	ПРОЦЕСС 2-12 МАРТА 1938 г.	15941	strong	2	generic_attachment|interrogation_protocol	направляю|приложение|протокол допроса|с приложением	38	yes	yes	no	no	no	no	no	no	package_split_before_chunking	explicit с приложением marker; align with blueprint header_body_attachment_block
8173	Спецсообщение Г.Г. Ягоды И.В. Сталину о троцкистской группе И.Н. Смирнова с приложением списков троцкистов	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	158588	strong	3	generic_attachment|list|memo	записка|приложение|с приложением|список	74	yes	no	yes	yes	no	no	no	no	package_split_before_chunking	explicit с приложением marker; align with blueprint header_body_attachment_block
8209	Спецсообщение Г.Г. Ягоды И.В. Сталину с просьбой о санкционировании ареста группы правых	ПРОЦЕСС 2-12 МАРТА 1938 г.	2774	none	0				no	no	no	no	no	no	no	no	simple_special_report	align with blueprint header_body_attachment_block
8217	Спецсообщение Г.Г. Ягоды И.В. Сталину с приложением протокола допроса В.В. Кузьмина	ПРОЦЕСС 2-12 МАРТА 1938 г.	30512	strong	3	generic_attachment|interrogation_protocol|theses	прилагаю|приложение|протокол допроса|с приложением|тезисы	38	yes	yes	no	no	no	yes	no	no	package_split_before_chunking	explicit с приложением marker; align with blueprint header_body_attachment_block
8464	Спецсообщение Я.С. Агранова И.В. Сталину с приложением протокола допроса В.В. Кузьмина	ПРОЦЕСС 2-12 МАРТА 1938 г.	5332	strong	2	generic_attachment|interrogation_protocol	направляю|приложение|протокол допроса|с приложением	41	yes	yes	no	no	no	no	no	no	package_split_before_chunking	explicit с приложением marker; align with blueprint header_body_attachment_block
8482	Спецсообщение Я.С. Агранова И.В. Сталину с приложением протокола допроса Д.Ф. Бузина	ПРОЦЕСС 2-12 МАРТА 1938 г.	2470	strong	2	generic_attachment|interrogation_protocol	направляю|приложение|протокол допроса|с приложением	41	yes	yes	no	no	no	no	no	no	package_split_before_chunking	explicit с приложением marker; align with blueprint header_body_attachment_block
8509	Спецсообщение Я.С. Агранова И.В. Сталину с приложением протокола допроса В.Н. Астрова	ПРОЦЕСС 2-12 МАРТА 1938 г.	5452	strong	2	generic_attachment|interrogation_protocol	направляю|приложение|протокол допроса|с приложением	41	yes	yes	no	no	no	no	no	no	package_split_before_chunking	explicit с приложением marker; align with blueprint header_body_attachment_block
8515	Спецсообщение Я.С. Агранова И.В. Сталину с приложением протокола допроса Е.В. Цетлина	ПРОЦЕСС 2-12 МАРТА 1938 г.	3808	strong	2	generic_attachment|interrogation_protocol	приложение|протокол допроса|с приложением	41	yes	yes	no	no	no	no	no	no	package_split_before_chunking	explicit с приложением marker; align with blueprint header_body_attachment_block
8545	Спецсообщение Я.С. Агранова И.В. Сталину с приложением заявлений Е.В. Цетлина	ПРОЦЕСС 2-12 МАРТА 1938 г.	2361	strong	1	generic_attachment	приложение|с приложением	41	yes	no	no	no	no	no	no	no	package_split_before_chunking	explicit с приложением marker; align with blueprint header_body_attachment_block
8547	Спецсообщение Я.С. Агранова И.В. Сталину с приложением показаний Е.В. Цетлина	ПРОЦЕСС 2-12 МАРТА 1938 г.	1497	strong	1	generic_attachment	направляю|приложение|с приложением	41	yes	no	no	no	no	no	no	no	package_split_before_chunking	explicit с приложением marker; align with blueprint header_body_attachment_block
